index,snippet_path,label,source_filepath,onset_s,offset_s,duration_s,n_frames,_manifest_dir,split
390,data\results\fragments_combined\fragments_32khz\Nothing\279C0768_idx390.npy,Nothing,G:\F1\F1_20240518\279C0768.WAV,270.21383313570465,279.5605773747606,9.346744239055964,94,data\results\fragments_combined\fragments_32khz,train
391,data\results\fragments_combined\fragments_32khz\Nothing\279C0768_idx391.npy,Nothing,G:\F1\F1_20240518\279C0768.WAV,1279.1706755773537,1280.7831594534048,1.612483876051101,17,data\results\fragments_combined\fragments_32khz,train
392,data\results\fragments_combined\fragments_32khz\Nothing\279C0768_idx392.npy,Nothing,G:\F1\F1_20240518\279C0768.WAV,185.5546837925177,190.0314626500263,4.476778857508606,45,data\results\fragments_combined\fragments_32khz,val
393,data\results\fragments_combined\fragments_32khz\Nothing\279C0768_idx393.npy,Nothing,G:\F1\F1_20240518\279C0768.WAV,1639.4608018042618,1646.3375002306934,6.876698426431631,69,data\results\fragments_combined\fragments_32khz,train
394,data\results\fragments_combined\fragments_32khz\Nothing\279C0770_idx394.npy,Nothing,G:\F1\F1_20240518\279C0770.WAV,175.00822668309948,182.75228208027067,7.744055397171195,78,data\results\fragments_combined\fragments_32khz,train
395,data\results\fragments_combined\fragments_32khz\Nothing\279C0770_idx395.npy,Nothing,G:\F1\F1_20240518\279C0770.WAV,835.9542233956479,839.9140475644824,3.9598241688345297,40,data\results\fragments_combined\fragments_32khz,val
396,data\results\fragments_combined\fragments_32khz\Nothing\279C0770_idx396.npy,Nothing,G:\F1\F1_20240518\279C0770.WAV,611.0450863202357,612.9490283593865,1.90394203915082,20,data\results\fragments_combined\fragments_32khz,train
397,data\results\fragments_combined\fragments_32khz\Nothing\279C0770_idx397.npy,Nothing,G:\F1\F1_20240518\279C0770.WAV,1487.484067822555,1492.1441561759432,4.660088353388119,47,data\results\fragments_combined\fragments_32khz,test
398,data\results\fragments_combined\fragments_32khz\Nothing\279C0770_idx398.npy,Nothing,G:\F1\F1_20240518\279C0770.WAV,607.4495973826362,613.2030315025387,5.753434119902522,58,data\results\fragments_combined\fragments_32khz,test
399,data\results\fragments_combined\fragments_32khz\Nothing\279C1506_idx399.npy,Nothing,G:\F1\F1_20240618\279C1506.WAV,1515.799979124961,1523.7128433171004,7.912864192139295,80,data\results\fragments_combined\fragments_32khz,train
400,data\results\fragments_combined\fragments_32khz\Nothing\279C1506_idx400.npy,Nothing,G:\F1\F1_20240618\279C1506.WAV,935.6794214887032,945.5524211654844,9.872999676781204,99,data\results\fragments_combined\fragments_32khz,train
401,data\results\fragments_combined\fragments_32khz\Nothing\279C1506_idx401.npy,Nothing,G:\F1\F1_20240618\279C1506.WAV,1109.0505423138543,1118.5868915838907,9.536349270036451,96,data\results\fragments_combined\fragments_32khz,train
402,data\results\fragments_combined\fragments_32khz\Nothing\279C1506_idx402.npy,Nothing,G:\F1\F1_20240618\279C1506.WAV,159.34319637245417,165.89539827037063,6.552201897916461,66,data\results\fragments_combined\fragments_32khz,train
403,data\results\fragments_combined\fragments_32khz\Nothing\279C1506_idx403.npy,Nothing,G:\F1\F1_20240618\279C1506.WAV,16.084464468822166,22.17291546852976,6.088450999707593,61,data\results\fragments_combined\fragments_32khz,train
404,data\results\fragments_combined\fragments_32khz\Nothing\279C1863_idx404.npy,Nothing,G:\F1\F1_20240703\279C1863.WAV,1760.979889697225,1765.7959103347216,4.816020637496649,49,data\results\fragments_combined\fragments_32khz,train
405,data\results\fragments_combined\fragments_32khz\Nothing\279C1863_idx405.npy,Nothing,G:\F1\F1_20240703\279C1863.WAV,1686.481604400411,1689.78751514118,3.3059107407689226,34,data\results\fragments_combined\fragments_32khz,train
406,data\results\fragments_combined\fragments_32khz\Nothing\279C1863_idx406.npy,Nothing,G:\F1\F1_20240703\279C1863.WAV,1590.1615743673087,1593.5298845860125,3.368310218703755,34,data\results\fragments_combined\fragments_32khz,test
407,data\results\fragments_combined\fragments_32khz\Nothing\279C1863_idx407.npy,Nothing,G:\F1\F1_20240703\279C1863.WAV,1589.7542643571296,1597.676557693729,7.922293336599296,80,data\results\fragments_combined\fragments_32khz,train
408,data\results\fragments_combined\fragments_32khz\Nothing\279C1863_idx408.npy,Nothing,G:\F1\F1_20240703\279C1863.WAV,430.36788616758656,439.22028639851015,8.852400230923593,89,data\results\fragments_combined\fragments_32khz,train
409,data\results\fragments_combined\fragments_32khz\Nothing\279C1864_idx409.npy,Nothing,G:\F1\F1_20240703\279C1864.WAV,670.8243757199252,679.2748932267042,8.450517506778965,85,data\results\fragments_combined\fragments_32khz,train
410,data\results\fragments_combined\fragments_32khz\Nothing\279C1864_idx410.npy,Nothing,G:\F1\F1_20240703\279C1864.WAV,437.5679387257974,444.3919437188095,6.8240049930121245,69,data\results\fragments_combined\fragments_32khz,val
411,data\results\fragments_combined\fragments_32khz\Nothing\279C1864_idx411.npy,Nothing,G:\F1\F1_20240703\279C1864.WAV,741.7269905076334,743.0861774139827,1.3591869063492368,14,data\results\fragments_combined\fragments_32khz,val
412,data\results\fragments_combined\fragments_32khz\Nothing\279C1864_idx412.npy,Nothing,G:\F1\F1_20240703\279C1864.WAV,865.6400647678719,868.4279313192628,2.787866551390948,28,data\results\fragments_combined\fragments_32khz,train
413,data\results\fragments_combined\fragments_32khz\Nothing\279C1864_idx413.npy,Nothing,G:\F1\F1_20240703\279C1864.WAV,1695.4846339379128,1703.3639293744889,7.879295436576058,79,data\results\fragments_combined\fragments_32khz,train
414,data\results\fragments_combined\fragments_32khz\Nothing\279C1867_idx414.npy,Nothing,G:\F1\F1_20240703\279C1867.WAV,12.65018908908084,19.384744962692,6.734555873611161,68,data\results\fragments_combined\fragments_32khz,train
415,data\results\fragments_combined\fragments_32khz\Nothing\279C1867_idx415.npy,Nothing,G:\F1\F1_20240703\279C1867.WAV,22.96964063649198,23.52122406071464,0.5515834242226596,6,data\results\fragments_combined\fragments_32khz,train
416,data\results\fragments_combined\fragments_32khz\Nothing\279C1867_idx416.npy,Nothing,G:\F1\F1_20240703\279C1867.WAV,14.655962582079743,22.77003978524419,8.114077203164447,82,data\results\fragments_combined\fragments_32khz,train
417,data\results\fragments_combined\fragments_32khz\Nothing\279C1867_idx417.npy,Nothing,G:\F1\F1_20240703\279C1867.WAV,20.003643731688904,28.57302773945809,8.569384007769191,86,data\results\fragments_combined\fragments_32khz,train
418,data\results\fragments_combined\fragments_32khz\Nothing\279C1867_idx418.npy,Nothing,G:\F1\F1_20240703\279C1867.WAV,19.14873123976049,28.46278782639716,9.31405658663667,94,data\results\fragments_combined\fragments_32khz,val
419,data\results\fragments_combined\fragments_32khz\Nothing\279C1870_idx419.npy,Nothing,G:\F1\F1_20240703\279C1870.WAV,1649.889077122373,1657.02122457017,7.132147447797024,72,data\results\fragments_combined\fragments_32khz,test
420,data\results\fragments_combined\fragments_32khz\Nothing\279C1870_idx420.npy,Nothing,G:\F1\F1_20240703\279C1870.WAV,1747.3674679293404,1749.7843979811714,2.4169300518310592,25,data\results\fragments_combined\fragments_32khz,train
421,data\results\fragments_combined\fragments_32khz\Nothing\279C1870_idx421.npy,Nothing,G:\F1\F1_20240703\279C1870.WAV,1585.5745829121413,1590.8676273189749,5.293044406833587,53,data\results\fragments_combined\fragments_32khz,train
422,data\results\fragments_combined\fragments_32khz\Nothing\279C1870_idx422.npy,Nothing,G:\F1\F1_20240703\279C1870.WAV,1659.5216985851769,1668.1074440329153,8.585745447738418,86,data\results\fragments_combined\fragments_32khz,train
423,data\results\fragments_combined\fragments_32khz\Nothing\279C1870_idx423.npy,Nothing,G:\F1\F1_20240703\279C1870.WAV,294.6131658011792,302.09206617456323,7.478900373384022,75,data\results\fragments_combined\fragments_32khz,train
424,data\results\fragments_combined\fragments_32khz\Nothing\279C1871_idx424.npy,Nothing,G:\F1\F1_20240703\279C1871.WAV,251.7233574444093,258.9674520685816,7.244094624172334,73,data\results\fragments_combined\fragments_32khz,train
425,data\results\fragments_combined\fragments_32khz\Nothing\279C1871_idx425.npy,Nothing,G:\F1\F1_20240703\279C1871.WAV,1246.386438274954,1252.6961025317362,6.309664256782298,64,data\results\fragments_combined\fragments_32khz,train
426,data\results\fragments_combined\fragments_32khz\Nothing\279C1871_idx426.npy,Nothing,G:\F1\F1_20240703\279C1871.WAV,232.6617678201766,233.5640980601882,0.9023302400115938,10,data\results\fragments_combined\fragments_32khz,test
427,data\results\fragments_combined\fragments_32khz\Nothing\279C1871_idx427.npy,Nothing,G:\F1\F1_20240703\279C1871.WAV,905.8332837996596,913.0742775081156,7.240993708456017,73,data\results\fragments_combined\fragments_32khz,train
428,data\results\fragments_combined\fragments_32khz\Nothing\279C1871_idx428.npy,Nothing,G:\F1\F1_20240703\279C1871.WAV,256.57840144847347,258.8219671228365,2.243565674363026,23,data\results\fragments_combined\fragments_32khz,train
429,data\results\fragments_combined\fragments_32khz\Nothing\279C1878_idx429.npy,Nothing,G:\F1\F1_20240703\279C1878.WAV,1554.4107841749708,1559.2671102783263,4.856326103355514,49,data\results\fragments_combined\fragments_32khz,train
430,data\results\fragments_combined\fragments_32khz\Nothing\279C1878_idx430.npy,Nothing,G:\F1\F1_20240703\279C1878.WAV,1228.9061643564264,1234.8440892810336,5.93792492460716,60,data\results\fragments_combined\fragments_32khz,test
431,data\results\fragments_combined\fragments_32khz\Nothing\279C1878_idx431.npy,Nothing,G:\F1\F1_20240703\279C1878.WAV,1513.0646677782129,1522.5519000870145,9.487232308801596,95,data\results\fragments_combined\fragments_32khz,train
432,data\results\fragments_combined\fragments_32khz\Nothing\279C1878_idx432.npy,Nothing,G:\F1\F1_20240703\279C1878.WAV,729.8017747885441,736.9496462621403,7.147871473596183,72,data\results\fragments_combined\fragments_32khz,val
433,data\results\fragments_combined\fragments_32khz\Nothing\279C1878_idx433.npy,Nothing,G:\F1\F1_20240703\279C1878.WAV,570.2753650205283,579.7110119126357,9.435646892107457,95,data\results\fragments_combined\fragments_32khz,train
434,data\results\fragments_combined\fragments_32khz\Nothing\279C2223_idx434.npy,Nothing,G:\F1\F1_20240718\279C2223.WAV,9.719355700303083,14.05768241234036,4.3383267120372775,44,data\results\fragments_combined\fragments_32khz,train
435,data\results\fragments_combined\fragments_32khz\Nothing\279C2223_idx435.npy,Nothing,G:\F1\F1_20240718\279C2223.WAV,1669.8617438125636,1671.4943103114422,1.632566498878532,17,data\results\fragments_combined\fragments_32khz,train
436,data\results\fragments_combined\fragments_32khz\Nothing\279C2223_idx436.npy,Nothing,G:\F1\F1_20240718\279C2223.WAV,9.174803856008092,12.569497591735988,3.394693735727897,34,data\results\fragments_combined\fragments_32khz,train
437,data\results\fragments_combined\fragments_32khz\Nothing\279C2223_idx437.npy,Nothing,G:\F1\F1_20240718\279C2223.WAV,649.1230330957865,655.4274147926344,6.3043816968479405,64,data\results\fragments_combined\fragments_32khz,train
438,data\results\fragments_combined\fragments_32khz\Nothing\279C2223_idx438.npy,Nothing,G:\F1\F1_20240718\279C2223.WAV,1563.7554614846572,1568.13890102423,4.383439539572919,44,data\results\fragments_combined\fragments_32khz,train
439,data\results\fragments_combined\fragments_32khz\Nothing\279C2224_idx439.npy,Nothing,G:\F1\F1_20240718\279C2224.WAV,1592.6499824100115,1598.738891769897,6.08890935988552,61,data\results\fragments_combined\fragments_32khz,train
440,data\results\fragments_combined\fragments_32khz\Nothing\279C2224_idx440.npy,Nothing,G:\F1\F1_20240718\279C2224.WAV,748.8049403876734,753.2797408071635,4.47480041949018,45,data\results\fragments_combined\fragments_32khz,train
441,data\results\fragments_combined\fragments_32khz\Nothing\279C2224_idx441.npy,Nothing,G:\F1\F1_20240718\279C2224.WAV,894.5684682300621,897.2116004780021,2.6431322479400023,27,data\results\fragments_combined\fragments_32khz,train
442,data\results\fragments_combined\fragments_32khz\Nothing\279C2224_idx442.npy,Nothing,G:\F1\F1_20240718\279C2224.WAV,1719.741135939387,1726.9101566599356,7.169020720548588,72,data\results\fragments_combined\fragments_32khz,train
443,data\results\fragments_combined\fragments_32khz\Nothing\279C2224_idx443.npy,Nothing,G:\F1\F1_20240718\279C2224.WAV,1749.0920232340216,1755.7901372709714,6.698114036949846,67,data\results\fragments_combined\fragments_32khz,train
444,data\results\fragments_combined\fragments_32khz\Nothing\279C2227_idx444.npy,Nothing,G:\F1\F1_20240718\279C2227.WAV,1567.18400201188,1572.900873656077,5.716871644196999,58,data\results\fragments_combined\fragments_32khz,train
445,data\results\fragments_combined\fragments_32khz\Nothing\279C2227_idx445.npy,Nothing,G:\F1\F1_20240718\279C2227.WAV,1696.69810573628,1703.1452243052202,6.447118568940141,65,data\results\fragments_combined\fragments_32khz,test
446,data\results\fragments_combined\fragments_32khz\Nothing\279C2227_idx446.npy,Nothing,G:\F1\F1_20240718\279C2227.WAV,1581.0991427025174,1588.5978467430984,7.49870404058106,75,data\results\fragments_combined\fragments_32khz,val
447,data\results\fragments_combined\fragments_32khz\Nothing\279C2227_idx447.npy,Nothing,G:\F1\F1_20240718\279C2227.WAV,1768.6499167261768,1777.8999601004812,9.250043374304369,93,data\results\fragments_combined\fragments_32khz,val
448,data\results\fragments_combined\fragments_32khz\Nothing\279C2227_idx448.npy,Nothing,G:\F1\F1_20240718\279C2227.WAV,1695.709219364134,1703.8079882663906,8.098768902256552,81,data\results\fragments_combined\fragments_32khz,train
449,data\results\fragments_combined\fragments_32khz\Nothing\279C2228_idx449.npy,Nothing,G:\F1\F1_20240718\279C2228.WAV,466.5134343319457,474.9685667742239,8.455132442278227,85,data\results\fragments_combined\fragments_32khz,train
450,data\results\fragments_combined\fragments_32khz\Nothing\279C2228_idx450.npy,Nothing,G:\F1\F1_20240718\279C2228.WAV,638.7280726514398,639.9126345486328,1.1845618971930207,12,data\results\fragments_combined\fragments_32khz,test
451,data\results\fragments_combined\fragments_32khz\Nothing\279C2228_idx451.npy,Nothing,G:\F1\F1_20240718\279C2228.WAV,46.47084104623634,47.49873625685168,1.0278952106153412,11,data\results\fragments_combined\fragments_32khz,train
452,data\results\fragments_combined\fragments_32khz\Nothing\279C2228_idx452.npy,Nothing,G:\F1\F1_20240718\279C2228.WAV,437.154313314405,439.2977605437252,2.143447229320202,22,data\results\fragments_combined\fragments_32khz,train
453,data\results\fragments_combined\fragments_32khz\Nothing\279C2228_idx453.npy,Nothing,G:\F1\F1_20240718\279C2228.WAV,109.64383968953555,117.19941907342388,7.555579383888329,76,data\results\fragments_combined\fragments_32khz,train
454,data\results\fragments_combined\fragments_32khz\Nothing\279C2230_idx454.npy,Nothing,G:\F1\F1_20240718\279C2230.WAV,193.28368279107667,201.920889015035,8.637206223958316,87,data\results\fragments_combined\fragments_32khz,train
455,data\results\fragments_combined\fragments_32khz\Nothing\279C2230_idx455.npy,Nothing,G:\F1\F1_20240718\279C2230.WAV,192.14493560322032,198.3529194786986,6.207983875478277,63,data\results\fragments_combined\fragments_32khz,val
456,data\results\fragments_combined\fragments_32khz\Nothing\279C2230_idx456.npy,Nothing,G:\F1\F1_20240718\279C2230.WAV,261.89510311348005,265.8618370437234,3.966733930243379,40,data\results\fragments_combined\fragments_32khz,train
457,data\results\fragments_combined\fragments_32khz\Nothing\279C2230_idx457.npy,Nothing,G:\F1\F1_20240718\279C2230.WAV,937.954137133176,945.7891336010445,7.83499646786845,79,data\results\fragments_combined\fragments_32khz,train
458,data\results\fragments_combined\fragments_32khz\Nothing\279C2230_idx458.npy,Nothing,G:\F1\F1_20240718\279C2230.WAV,48.8976001594094,55.93041812648728,7.032817967077882,71,data\results\fragments_combined\fragments_32khz,val
459,data\results\fragments_combined\fragments_32khz\Nothing\279C2241_idx459.npy,Nothing,G:\F1\F1_20240718\279C2241.WAV,1161.2121484684983,1167.8005904970669,6.588442028568579,66,data\results\fragments_combined\fragments_32khz,test
460,data\results\fragments_combined\fragments_32khz\Nothing\279C2241_idx460.npy,Nothing,G:\F1\F1_20240718\279C2241.WAV,1259.6829186679695,1262.168966424691,2.4860477567215185,25,data\results\fragments_combined\fragments_32khz,train
461,data\results\fragments_combined\fragments_32khz\Nothing\279C2241_idx461.npy,Nothing,G:\F1\F1_20240718\279C2241.WAV,1120.07740233301,1122.1535175778372,2.0761152448271787,21,data\results\fragments_combined\fragments_32khz,train
462,data\results\fragments_combined\fragments_32khz\Nothing\279C2241_idx462.npy,Nothing,G:\F1\F1_20240718\279C2241.WAV,1687.8382004561165,1697.7349639816105,9.896763525493952,99,data\results\fragments_combined\fragments_32khz,train
463,data\results\fragments_combined\fragments_32khz\Nothing\279C2241_idx463.npy,Nothing,G:\F1\F1_20240718\279C2241.WAV,1013.704905325825,1023.6129611369248,9.908055811099755,100,data\results\fragments_combined\fragments_32khz,train
464,data\results\fragments_combined\fragments_32khz\Nothing\279C2624_idx464.npy,Nothing,G:\F1\F1_20240803\279C2624.WAV,979.2721804553788,984.0305137812952,4.7583333259163965,48,data\results\fragments_combined\fragments_32khz,val
465,data\results\fragments_combined\fragments_32khz\Nothing\279C2624_idx465.npy,Nothing,G:\F1\F1_20240803\279C2624.WAV,607.9753992575617,615.6510358991118,7.675636641550113,77,data\results\fragments_combined\fragments_32khz,train
466,data\results\fragments_combined\fragments_32khz\Nothing\279C2624_idx466.npy,Nothing,G:\F1\F1_20240803\279C2624.WAV,1157.262313996194,1162.220919871003,4.958605874808882,50,data\results\fragments_combined\fragments_32khz,train
467,data\results\fragments_combined\fragments_32khz\Nothing\279C2624_idx467.npy,Nothing,G:\F1\F1_20240803\279C2624.WAV,342.3634231500168,351.4809075605008,9.117484410483996,92,data\results\fragments_combined\fragments_32khz,train
468,data\results\fragments_combined\fragments_32khz\Nothing\279C2624_idx468.npy,Nothing,G:\F1\F1_20240803\279C2624.WAV,425.8176768468754,428.52977355384064,2.7120967069652693,28,data\results\fragments_combined\fragments_32khz,train
469,data\results\fragments_combined\fragments_32khz\Nothing\279C2978_idx469.npy,Nothing,G:\F1\F1_20240818\279C2978.WAV,558.9276460707572,564.9988752143978,6.071229143640608,61,data\results\fragments_combined\fragments_32khz,train
470,data\results\fragments_combined\fragments_32khz\Nothing\279C2978_idx470.npy,Nothing,G:\F1\F1_20240818\279C2978.WAV,567.3772007701585,568.676296448449,1.2990956782904275,13,data\results\fragments_combined\fragments_32khz,val
471,data\results\fragments_combined\fragments_32khz\Nothing\279C2978_idx471.npy,Nothing,G:\F1\F1_20240818\279C2978.WAV,939.9122368904224,946.469329544968,6.557092654545613,66,data\results\fragments_combined\fragments_32khz,train
472,data\results\fragments_combined\fragments_32khz\Nothing\279C2978_idx472.npy,Nothing,G:\F1\F1_20240818\279C2978.WAV,1133.472924321828,1141.2205030027037,7.747578680875677,78,data\results\fragments_combined\fragments_32khz,val
473,data\results\fragments_combined\fragments_32khz\Nothing\279C2978_idx473.npy,Nothing,G:\F1\F1_20240818\279C2978.WAV,1277.551091602182,1281.5338712590417,3.982779656859748,40,data\results\fragments_combined\fragments_32khz,train
474,data\results\fragments_combined\fragments_32khz\Nothing\279C2980_idx474.npy,Nothing,G:\F1\F1_20240818\279C2980.WAV,464.7725663978336,473.2951156940618,8.522549296228192,86,data\results\fragments_combined\fragments_32khz,train
475,data\results\fragments_combined\fragments_32khz\Nothing\279C2980_idx475.npy,Nothing,G:\F1\F1_20240818\279C2980.WAV,1170.2219690779557,1178.0239311778196,7.801962099863886,79,data\results\fragments_combined\fragments_32khz,train
476,data\results\fragments_combined\fragments_32khz\Nothing\279C2980_idx476.npy,Nothing,G:\F1\F1_20240818\279C2980.WAV,1272.8536369306448,1281.9943832474223,9.140746316777497,92,data\results\fragments_combined\fragments_32khz,val
477,data\results\fragments_combined\fragments_32khz\Nothing\279C2980_idx477.npy,Nothing,G:\F1\F1_20240818\279C2980.WAV,466.67100383412895,475.2486096730493,8.577605838920363,86,data\results\fragments_combined\fragments_32khz,val
478,data\results\fragments_combined\fragments_32khz\Nothing\279C2980_idx478.npy,Nothing,G:\F1\F1_20240818\279C2980.WAV,420.318352327092,425.86675721663545,5.548404889543463,56,data\results\fragments_combined\fragments_32khz,test
479,data\results\fragments_combined\fragments_32khz\Nothing\279C2981_idx479.npy,Nothing,G:\F1\F1_20240818\279C2981.WAV,1585.8525129243876,1590.1387617380522,4.286248813664543,43,data\results\fragments_combined\fragments_32khz,train
480,data\results\fragments_combined\fragments_32khz\Nothing\279C2981_idx480.npy,Nothing,G:\F1\F1_20240818\279C2981.WAV,1420.5404972412146,1422.7268097743658,2.1863125331512947,22,data\results\fragments_combined\fragments_32khz,train
481,data\results\fragments_combined\fragments_32khz\Nothing\279C2981_idx481.npy,Nothing,G:\F1\F1_20240818\279C2981.WAV,1133.3379190728988,1135.6581476646943,2.3202285917955123,24,data\results\fragments_combined\fragments_32khz,train
482,data\results\fragments_combined\fragments_32khz\Nothing\279C2981_idx482.npy,Nothing,G:\F1\F1_20240818\279C2981.WAV,375.0519466335856,379.8099162520258,4.7579696184402,48,data\results\fragments_combined\fragments_32khz,test
483,data\results\fragments_combined\fragments_32khz\Nothing\279C2981_idx483.npy,Nothing,G:\F1\F1_20240818\279C2981.WAV,1384.7097480874402,1390.8952814072386,6.185533319798424,62,data\results\fragments_combined\fragments_32khz,train
484,data\results\fragments_combined\fragments_32khz\Nothing\B92C0088_idx484.npy,Nothing,G:\F2\F2_20240420\B92C0088.WAV,471.4037765310522,478.5825944551917,7.178817924139537,72,data\results\fragments_combined\fragments_32khz,train
485,data\results\fragments_combined\fragments_32khz\Nothing\B92C0088_idx485.npy,Nothing,G:\F2\F2_20240420\B92C0088.WAV,1247.7744031939133,1257.6015596955674,9.827156501654144,99,data\results\fragments_combined\fragments_32khz,train
486,data\results\fragments_combined\fragments_32khz\Nothing\B92C0088_idx486.npy,Nothing,G:\F2\F2_20240420\B92C0088.WAV,1691.7537876387075,1699.4873969889557,7.733609350248116,78,data\results\fragments_combined\fragments_32khz,train
487,data\results\fragments_combined\fragments_32khz\Nothing\B92C0088_idx487.npy,Nothing,G:\F2\F2_20240420\B92C0088.WAV,581.5314109867471,588.8780224805714,7.346611493824298,74,data\results\fragments_combined\fragments_32khz,test
488,data\results\fragments_combined\fragments_32khz\Nothing\B92C0088_idx488.npy,Nothing,G:\F2\F2_20240420\B92C0088.WAV,870.615463737991,879.3500774014793,8.73461366348829,88,data\results\fragments_combined\fragments_32khz,val
489,data\results\fragments_combined\fragments_32khz\Nothing\B92C0091_idx489.npy,Nothing,G:\F2\F2_20240420\B92C0091.WAV,1760.1494158146909,1767.6073440931318,7.4579282784409315,75,data\results\fragments_combined\fragments_32khz,train
490,data\results\fragments_combined\fragments_32khz\Nothing\B92C0091_idx490.npy,Nothing,G:\F2\F2_20240420\B92C0091.WAV,1697.749936742885,1704.4639096329674,6.713972890082459,68,data\results\fragments_combined\fragments_32khz,train
491,data\results\fragments_combined\fragments_32khz\Nothing\B92C0091_idx491.npy,Nothing,G:\F2\F2_20240420\B92C0091.WAV,1453.7553349382986,1463.608826711899,9.853491773600354,99,data\results\fragments_combined\fragments_32khz,val
492,data\results\fragments_combined\fragments_32khz\Nothing\B92C0091_idx492.npy,Nothing,G:\F2\F2_20240420\B92C0091.WAV,1612.567709402359,1620.1925530127442,7.624843610385142,77,data\results\fragments_combined\fragments_32khz,train
493,data\results\fragments_combined\fragments_32khz\Nothing\B92C0091_idx493.npy,Nothing,G:\F2\F2_20240420\B92C0091.WAV,1667.393287794197,1669.0700506554072,1.6767628612101362,17,data\results\fragments_combined\fragments_32khz,train
494,data\results\fragments_combined\fragments_32khz\Nothing\B92C0092_idx494.npy,Nothing,G:\F2\F2_20240420\B92C0092.WAV,396.5417971842263,401.69394473148685,5.15214754726054,52,data\results\fragments_combined\fragments_32khz,train
495,data\results\fragments_combined\fragments_32khz\Nothing\B92C0092_idx495.npy,Nothing,G:\F2\F2_20240420\B92C0092.WAV,640.6342340216737,645.5514818555134,4.917247833839724,50,data\results\fragments_combined\fragments_32khz,train
496,data\results\fragments_combined\fragments_32khz\Nothing\B92C0092_idx496.npy,Nothing,G:\F2\F2_20240420\B92C0092.WAV,1700.2031345484163,1708.243114978736,8.039980430319702,81,data\results\fragments_combined\fragments_32khz,val
497,data\results\fragments_combined\fragments_32khz\Nothing\B92C0092_idx497.npy,Nothing,G:\F2\F2_20240420\B92C0092.WAV,699.3632178188368,705.1401040651456,5.776886246308777,58,data\results\fragments_combined\fragments_32khz,train
498,data\results\fragments_combined\fragments_32khz\Nothing\B92C0092_idx498.npy,Nothing,G:\F2\F2_20240420\B92C0092.WAV,839.8949173406409,848.2094567015065,8.314539360865638,84,data\results\fragments_combined\fragments_32khz,val
499,data\results\fragments_combined\fragments_32khz\Nothing\B92C0096_idx499.npy,Nothing,G:\F2\F2_20240420\B92C0096.WAV,1503.064079626695,1507.1047518691091,4.040672242414075,41,data\results\fragments_combined\fragments_32khz,train
500,data\results\fragments_combined\fragments_32khz\Nothing\B92C0096_idx500.npy,Nothing,G:\F2\F2_20240420\B92C0096.WAV,644.4976786327072,651.4130821050484,6.915403472341154,70,data\results\fragments_combined\fragments_32khz,train
501,data\results\fragments_combined\fragments_32khz\Nothing\B92C0096_idx501.npy,Nothing,G:\F2\F2_20240420\B92C0096.WAV,667.4564319951877,675.3067784813281,7.850346486140438,79,data\results\fragments_combined\fragments_32khz,train
502,data\results\fragments_combined\fragments_32khz\Nothing\B92C0096_idx502.npy,Nothing,G:\F2\F2_20240420\B92C0096.WAV,1483.0266110147352,1491.134891139748,8.108280125012925,82,data\results\fragments_combined\fragments_32khz,train
503,data\results\fragments_combined\fragments_32khz\Nothing\B92C0096_idx503.npy,Nothing,G:\F2\F2_20240420\B92C0096.WAV,778.9923495117768,781.720433440969,2.7280839291922803,28,data\results\fragments_combined\fragments_32khz,val
504,data\results\fragments_combined\fragments_32khz\Nothing\B92C0100_idx504.npy,Nothing,G:\F2\F2_20240420\B92C0100.WAV,828.0159927406281,828.5587439275549,0.5427511869268073,6,data\results\fragments_combined\fragments_32khz,train
505,data\results\fragments_combined\fragments_32khz\Nothing\B92C0100_idx505.npy,Nothing,G:\F2\F2_20240420\B92C0100.WAV,777.9799312613887,784.9141615553505,6.934230293961718,70,data\results\fragments_combined\fragments_32khz,train
506,data\results\fragments_combined\fragments_32khz\Nothing\B92C0100_idx506.npy,Nothing,G:\F2\F2_20240420\B92C0100.WAV,251.8551180567453,260.8636494298905,9.00853137314516,91,data\results\fragments_combined\fragments_32khz,train
507,data\results\fragments_combined\fragments_32khz\Nothing\B92C0100_idx507.npy,Nothing,G:\F2\F2_20240420\B92C0100.WAV,461.9130069257409,464.67076137766657,2.7577544519256776,28,data\results\fragments_combined\fragments_32khz,train
508,data\results\fragments_combined\fragments_32khz\Nothing\B92C0100_idx508.npy,Nothing,G:\F2\F2_20240420\B92C0100.WAV,1261.3049749131062,1269.9117492889748,8.606774375868554,87,data\results\fragments_combined\fragments_32khz,train
509,data\results\fragments_combined\fragments_32khz\Nothing\B92C0104_idx509.npy,Nothing,G:\F2\F2_20240420\B92C0104.WAV,226.8375621696567,232.94560455304665,6.108042383389943,62,data\results\fragments_combined\fragments_32khz,train
510,data\results\fragments_combined\fragments_32khz\Nothing\B92C0104_idx510.npy,Nothing,G:\F2\F2_20240420\B92C0104.WAV,154.30981723594982,163.23211407658258,8.922296840632754,90,data\results\fragments_combined\fragments_32khz,train
511,data\results\fragments_combined\fragments_32khz\Nothing\B92C0104_idx511.npy,Nothing,G:\F2\F2_20240420\B92C0104.WAV,1530.3562842174465,1531.661994334186,1.3057101167394194,14,data\results\fragments_combined\fragments_32khz,val
512,data\results\fragments_combined\fragments_32khz\Nothing\B92C0104_idx512.npy,Nothing,G:\F2\F2_20240420\B92C0104.WAV,822.2917831444852,830.4623834012599,8.17060025677472,82,data\results\fragments_combined\fragments_32khz,val
