file,onset_s,offset_s,label,freq_min,freq_max,filepath
AMAR170.20241003T003714Z.wav,41.186,50.892,G01,1303.7,21511.1,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,54.937,56.283,G01,4461.5,7076.9,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,59.389,61.149,G01,6230.8,10615.4,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,64.928,68.144,G01,3333.3,10779.5,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,69.691,81.282,G01,992.4,16829.6,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,85.847,103.76,G01,1125.2,12491.5,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,104.174,105.831,G01,4692.3,8461.5,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,106.142,108.73,G01,4807.7,8576.9,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,109.188,122.432,G01,948.1,15525.9,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,122.836,149.367,G01,545.1,16948.1,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,154.815,156.524,G01,2725.9,12918.5,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,157.4,159.304,G01,3615.4,12923.1,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,160.658,163.642,G01,1307.7,13538.5,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,165.691,167.348,G01,1153.8,8076.9,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,168.072,171.204,G01,5576.9,14538.5,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,171.541,172.732,G01,615.4,7923.1,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,175.191,178.685,G01,5346.2,10076.9,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,179.643,180.963,G01,6615.4,10307.7,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,183.137,184.224,G01,4538.5,10615.4,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,184.716,185.855,G01,3461.5,14923.1,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,186.608,187.799,G01,4384.6,13384.6,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,192.898,195.383,G01,4307.7,12923.1,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,196.082,197.661,G01,4000.0,8615.4,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,200.301,201.828,G01,1538.5,11384.6,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,202.346,215.53,G01,2929.8,14150.7,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,217.077,219.976,G01,3538.5,12769.2,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,220.468,222.875,G01,1615.4,10692.3,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,225.541,228.518,G01,1153.8,6615.4,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,229.424,232.245,G01,5688.3,9600.1,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,233.229,237.137,G01,307.7,12384.6,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,238.563,242.058,G01,1153.8,12076.9,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,243.223,245.811,G01,461.5,8769.2,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,248.374,255.802,G01,5576.9,9846.2,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,257.2,259.944,G01,2538.5,12538.5,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,260.772,263.438,G01,3384.6,13000.0,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,266.366,271.672,G01,4513.6,11307.7,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,276.047,277.393,G01,3000.0,12538.5,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,278.972,280.292,G01,3692.3,15230.8,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,280.706,283.087,G01,2769.2,11615.4,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,283.682,285.701,G01,769.2,8615.4,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,288.834,292.897,G01,307.7,14384.6,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,294.841,297.248,G01,1153.8,14769.2,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,298.776,300.924,G01,4307.7,11846.2,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,301.571,303.383,G01,7384.6,12038.5,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,305.816,306.748,G01,9615.4,13153.8,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,309.621,310.579,G01,8230.8,15846.2,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,314.513,318.991,G01,4076.9,14923.1,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,320.029,324.145,G01,5004.1,17623.3,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,325.802,330.694,G01,870.3,18058.4,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,334.525,339.909,G01,2502.1,19037.5,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,345.758,348.632,G01,5526.4,18091.1,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,349.211,352.471,G01,1125.9,16533.3,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,354.251,356.063,G01,8594.1,18058.4,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,357.72,363.337,G01,2502.1,18276.0,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,399.254,400.824,G01,1125.9,13570.4,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,445.372,446.33,G01,1849.4,12184.0,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,448.711,449.746,G01,9138.0,13707.0,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,452.827,454.017,G01,9138.0,14577.3,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,460.387,467.143,G01,8702.9,17405.7,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,471.699,472.915,G01,7288.6,11531.3,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,478.998,479.697,G01,8594.1,11966.4,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,482.754,484.462,G01,7941.4,11966.4,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,489.924,491.037,G01,10008.3,13707.0,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,532.731,533.716,G01,1422.2,13037.0,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,540.223,541.827,G01,1849.4,8376.5,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T003714Z.wav,553.682,554.899,G01,5548.1,16861.8,E:\F4\F4_20241003\AMAR170.20241003T003714Z.wav
AMAR170.20241003T004714Z.wav,48.973,50.5,G01,6635.9,10661.0,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,53.4,54.901,G01,6418.4,11640.1,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,55.792,56.897,G01,4385.2,17422.2,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,57.937,62.516,G01,3140.7,12148.1,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,76.232,77.371,G01,4242.6,7832.6,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,83.532,84.515,G01,9355.6,12401.6,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,91.633,92.824,G01,4677.8,10117.1,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,104.759,106.131,G01,3589.9,10878.6,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,112.732,114.518,G01,3372.4,10334.6,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,131.451,132.863,G01,9185.2,14992.6,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,138.23,139.965,G01,1338.5,9790.7,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,141.203,142.243,G01,5096.3,15407.4,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,172.789,175.584,G01,4460.2,10117.1,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,181.307,183.249,G01,5983.2,9464.4,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,187.114,188.767,G01,5748.1,11970.4,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,190.833,191.868,G01,1721.0,4569.0,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,200.488,201.626,G01,1305.4,5221.7,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,208.152,209.213,G01,5874.4,8158.9,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,224.148,225.054,G01,1740.6,4786.6,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,228.135,229.144,G01,5983.2,8594.1,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,242.348,244.211,G01,4895.4,13707.0,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,259.949,260.674,G01,1631.8,5656.9,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,263.783,265.517,G01,3807.5,20342.9,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,277.45,278.795,G01,4133.9,15991.5,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,280.685,281.746,G01,4025.1,21757.1,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,284.205,284.956,G01,4025.1,15012.4,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,290.032,290.99,G01,4569.0,8050.1,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,304.139,305.33,G01,7941.4,13489.4,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,369.427,370.618,G01,5983.2,22409.8,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,377.322,378.642,G01,6200.8,23388.9,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,383.896,385.113,G01,1849.4,9464.4,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,407.456,408.607,G01,13007.4,16118.5,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,415.271,416.953,G01,1087.9,11096.1,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,421.805,424.072,G01,4563.0,9007.4,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,427.917,429.347,G01,4622.2,9244.4,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,439.01,440.381,G01,7397.4,11857.6,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,459.021,460.315,G01,5656.9,10552.2,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,497.254,501.525,G01,3698.7,12401.6,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,502.175,504.039,G01,3916.3,7832.6,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,509.552,511.028,G01,9029.2,11966.4,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,543.722,544.602,G01,1631.8,8267.7,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,588.394,590.326,G01,3437.0,7763.0,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T004714Z.wav,592.002,592.856,G01,3916.3,6527.1,E:\F4\F4_20241003\AMAR170.20241003T004714Z.wav
AMAR170.20241003T012714Z.wav,105.309,106.72,G01,7822.2,11792.6,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,122.426,127.925,G01,7229.6,12563.0,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,163.544,165.29,G01,7229.6,13096.3,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,189.336,195.689,G01,4029.6,13688.9,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,197.538,218.417,G01,2903.7,12859.3,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,232.507,233.25,G01,7407.4,8829.6,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,251.724,253.581,G01,4029.6,11437.0,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,256.85,259.098,G01,3970.4,12088.9,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,264.912,266.844,G01,3911.1,12503.7,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,275.872,277.098,G01,3792.6,12148.1,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,284.222,287.213,G01,5511.1,12444.4,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,298.544,299.863,G01,3970.4,13451.9,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,318.532,319.609,G01,11555.6,22400.0,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,339.141,340.683,G01,7348.1,10133.3,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,350.9,375.857,G01,4503.7,13037.0,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,384.968,409.079,G01,4800.0,19081.5,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,411.931,433.999,G01,6222.2,11970.4,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,437.055,450.374,G01,5096.3,12029.6,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,457.544,460.107,G01,6281.5,11318.5,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,463.144,490.191,G01,4266.7,13629.6,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,492.411,512.436,G01,4740.7,11496.3,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,520.878,542.612,G01,4800.0,11022.2,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,545.946,561.253,G01,5570.4,11259.3,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,570.624,585.689,G01,5629.6,11140.7,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T012714Z.wav,592.042,593.826,G01,3733.3,12444.4,E:\F4\F4_20241003\AMAR170.20241003T012714Z.wav
AMAR170.20241003T013714Z.wav,7.785,12.114,G01,2963.0,11970.4,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,18.151,25.637,G01,2844.4,11377.8,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,32.798,37.906,G01,3614.8,11377.8,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,49.274,51.336,G01,3970.4,11377.8,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,83.528,92.686,G01,2963.0,11614.8,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,149.993,152.482,G01,9125.9,12325.9,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,168.987,170.993,G01,7229.6,11911.1,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,193.72,195.076,G01,9066.7,11496.3,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,213.912,215.677,G01,4207.4,13511.1,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,216.838,219.327,G01,3911.1,13392.6,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,231.271,232.98,G01,4148.1,13333.3,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,251.287,261.727,G01,3614.8,14222.2,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,275.101,290.389,G01,3437.0,13688.9,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,303.271,310.107,G01,2963.0,13570.4,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,324.03,326.24,G01,7348.1,12800.0,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,337.014,339.039,G01,6103.7,12800.0,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,355.674,357.16,G01,6044.4,11970.4,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,368.008,370.776,G01,6814.8,13925.9,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,377.231,380.538,G01,6933.3,13511.1,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,397.33,399.076,G01,7111.1,12859.3,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,409.395,410.751,G01,13511.1,19970.4,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,442.265,444.773,G01,6696.3,13807.4,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,455.761,457.191,G01,5866.7,10488.9,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,464.417,465.717,G01,8888.9,11437.0,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,474.058,475.915,G01,3792.6,18133.3,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,487.767,489.196,G01,8179.2,16897.1,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,497.514,500.819,G01,6416.0,15280.9,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,507.312,508.836,G01,7003.7,10823.9,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,516.078,518.541,G01,4897.7,10823.9,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,523.459,524.728,G01,4799.8,18758.2,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,528.374,534.685,G01,4701.8,11901.4,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,535.424,538.846,G01,5338.5,10872.9,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,542.545,545.434,G01,3624.3,18513.3,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,547.183,549.539,G01,4946.7,19248.0,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,558.966,560.139,G01,6220.1,10285.2,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,562.434,563.628,G01,3624.3,11460.6,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,564.844,570.036,G01,4848.7,19590.8,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,570.878,572.445,G01,3232.5,12587.1,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,578.536,580.71,G01,5632.4,11803.5,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,593.88,596.812,G01,4554.9,19835.7,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T013714Z.wav,599.509,601.097,G01,4456.9,10775.0,E:\F4\F4_20241003\AMAR170.20241003T013714Z.wav
AMAR170.20241003T014714Z.wav,4.0,5.45,G01,6856.8,11460.6,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,14.182,15.44,G01,3477.4,11313.7,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,16.338,17.746,G01,7199.6,10089.3,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,19.025,21.242,G01,3477.4,11313.7,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,27.117,29.942,G01,3477.4,12930.0,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,31.256,32.589,G01,7150.7,11019.8,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,36.96,38.442,G01,5828.3,10677.0,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,44.916,47.635,G01,4310.0,11215.8,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,53.978,56.185,G01,4163.1,11901.4,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,63.53,65.833,G01,3624.3,16897.1,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,69.564,70.812,G01,6954.7,11117.8,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,76.018,79.728,G01,3183.5,12636.1,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,84.987,90.69,G01,3428.4,13762.6,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,94.443,95.424,G01,3428.4,12440.2,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,101.301,104.276,G01,3477.4,11950.4,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,108.966,110.587,G01,4016.1,11999.4,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,131.787,133.93,G01,4114.1,12097.3,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,137.281,138.976,G01,4212.0,10677.0,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,143.262,145.927,G01,3918.2,12538.1,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,146.524,150.65,G01,2938.6,13174.8,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,166.338,167.831,G01,9256.7,11852.5,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,182.472,186.182,G01,3869.2,13027.9,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,200.62,204.703,G01,3477.4,18415.4,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
AMAR170.20241003T014714Z.wav,231.685,233.241,G01,6611.9,12538.1,E:\F4\F4_20241003\AMAR170.20241003T014714Z.wav
