file,onset_s,offset_s,label,freq_min,freq_max,filepath,index,source_filepath,duration_s,n_frames,id
,480.3758798385891,536.3696895422165,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T033714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T033714Z.wav,55.99380970362743,559.0,bg_1246
,309.76051910532533,339.10041271568434,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T033714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T033714Z.wav,29.339893610359006,293.0,bg_1247
,469.078182382868,530.7834917967781,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T034714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T034714Z.wav,61.70530941391006,617.0,bg_1248
,121.24089371205037,154.06561782949834,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T034714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T034714Z.wav,32.824724117447964,328.0,bg_1249
,80.35839968378738,139.7628334539632,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T042714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T042714Z.wav,59.40443377017581,594.0,bg_1250
,6.97275635569386,54.46507256999902,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T042714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T042714Z.wav,47.49231621430516,474.0,bg_1251
,29.85023457363406,86.18231715543763,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T043714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T043714Z.wav,56.332082581803576,563.0,bg_1252
,139.87064020811513,142.7232609944363,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T043714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T043714Z.wav,2.85262078632116,28.0,bg_1253
,258.6782643667271,298.8636990291581,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T052714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T052714Z.wav,40.18543466243102,401.0,bg_1254
,290.6455089194614,293.981218715418,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T052714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T052714Z.wav,3.335709795956583,33.0,bg_1255
,0.7323976706553704,45.05592783226379,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T053714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T053714Z.wav,44.32353016160842,443.0,bg_1256
,369.3121508465608,388.0279512320057,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T053714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T053714Z.wav,18.71580038544488,187.0,bg_1257
,175.86061357088437,232.21019247296465,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T054714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T054714Z.wav,56.34957890208028,563.0,bg_1258
,312.9123170409619,377.8369345605438,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T054714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T054714Z.wav,64.92461751958187,649.0,bg_1259
,156.4262188436093,217.34115432593163,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T062714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T062714Z.wav,60.91493548232234,609.0,bg_1260
,522.4829963880883,576.5796238146235,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T062714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T062714Z.wav,54.096627426535214,540.0,bg_1261
,164.76805750538736,179.25991860614118,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T063714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T063714Z.wav,14.491861100753832,144.0,bg_1262
,101.78351302975061,137.2016624758169,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T063714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T063714Z.wav,35.418149446066295,354.0,bg_1263
,12.981073658608583,19.846306494504407,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T064714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T064714Z.wav,6.865232835895824,68.0,bg_1264
,96.78656092946679,120.84672498490517,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T064714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T064714Z.wav,24.06016405543837,240.0,bg_1265
,443.55233526779324,454.6301190387785,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T072714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T072714Z.wav,11.077783770985276,110.0,bg_1266
,42.13585760421159,76.5207099769423,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T072714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T072714Z.wav,34.384852372730705,343.0,bg_1267
,215.81814126228488,249.07501421848974,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T074714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T074714Z.wav,33.25687295620486,332.0,bg_1268
,270.04453818069635,296.02597354894596,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T074714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T074714Z.wav,25.9814353682496,259.0,bg_1269
,459.3216102805299,467.5751760493234,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T122714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T122714Z.wav,8.25356576879345,82.0,bg_1270
,495.2554184299871,552.1270318929296,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T122714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T122714Z.wav,56.87161346294255,568.0,bg_1271
,88.64923569558853,116.25045535182642,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T172714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T172714Z.wav,27.601219656237895,276.0,bg_1272
,84.69657059949783,148.89898411033283,Nothing,,,E:\F4\F4_20240718\AMAR170.20240718T172714Z.wav,-1.0,E:\F4\F4_20240718\AMAR170.20240718T172714Z.wav,64.20241351083499,642.0,bg_1273
,328.5005399537227,360.48684904591346,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T002714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T002714Z.wav,31.986309092190773,319.0,bg_1274
,313.19751548265833,342.4074961747907,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T002714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T002714Z.wav,29.209980692132405,292.0,bg_1275
,78.01209581099594,88.97279966273578,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T012714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T012714Z.wav,10.960703851739831,109.0,bg_1276
,298.97136201768757,359.7404768677101,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T012714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T012714Z.wav,60.76911485002253,607.0,bg_1277
,549.8876683419902,569.6360370274011,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T013714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T013714Z.wav,19.748368685410956,197.0,bg_1278
,167.59824515296154,216.58358793208947,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T013714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T013714Z.wav,48.985342779127926,489.0,bg_1279
,432.10695522050355,451.1649854392255,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T014714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T014714Z.wav,19.058030218721953,190.0,bg_1280
,136.9702691637566,159.63001350771773,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T014714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T014714Z.wav,22.659744343961137,226.0,bg_1281
,42.52868528442134,74.68440345804589,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T022714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T022714Z.wav,32.15571817362455,321.0,bg_1282
,349.98073590635323,359.49796481763815,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T022714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T022714Z.wav,9.517228911284931,95.0,bg_1283
,323.8012472903381,348.4960942118288,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T023714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T023714Z.wav,24.694846921490697,246.0,bg_1284
,387.61000787662107,425.13428957940175,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T023714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T023714Z.wav,37.524281702780684,375.0,bg_1285
,423.70064754168664,488.9405535818456,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T024714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T024714Z.wav,65.23990604015897,652.0,bg_1286
,147.25877768356955,166.45624380236484,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T024714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T024714Z.wav,19.197466118795305,191.0,bg_1287
,196.75892495045554,262.1910481129397,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T032714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T032714Z.wav,65.43212316248417,654.0,bg_1288
,36.27725840249924,78.59463780921715,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T032714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T032714Z.wav,42.31737940671791,423.0,bg_1289
,185.6828798693037,195.48392741121626,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T033714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T033714Z.wav,9.801047541912558,98.0,bg_1290
,1.6419275259441957,54.99302022361653,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T033714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T033714Z.wav,53.351092697672335,533.0,bg_1291
,121.7676882368561,133.39943099085232,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T042714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T042714Z.wav,11.631742753996226,116.0,bg_1292
,313.0963383298289,314.25549056031963,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T042714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T042714Z.wav,1.159152230490723,11.0,bg_1293
,220.95365405366778,234.80264604655653,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T043714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T043714Z.wav,13.84899199288876,138.0,bg_1294
,111.58927209538678,176.09538656614876,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T043714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T043714Z.wav,64.50611447076199,645.0,bg_1295
,426.5186852985767,428.7071379912372,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T044714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T044714Z.wav,2.188452692660464,21.0,bg_1296
,186.29962066561907,215.943929324578,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T044714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T044714Z.wav,29.644308658958927,296.0,bg_1297
,517.6407173927574,529.0345867451526,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T052714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T052714Z.wav,11.393869352395143,113.0,bg_1298
,53.39660741891482,67.78746587611191,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T052714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T052714Z.wav,14.390858457197089,143.0,bg_1299
,399.72563336540554,423.24739447261595,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T053714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T053714Z.wav,23.521761107210438,235.0,bg_1300
,12.346972782122613,65.01558208072068,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T053714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T053714Z.wav,52.668609298598064,526.0,bg_1301
,250.06654646686292,277.1363029382521,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T054714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T054714Z.wav,27.069756471389155,270.0,bg_1302
,371.73225954911607,399.86836665049003,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T054714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T054714Z.wav,28.13610710137395,281.0,bg_1303
,392.9280695901732,454.42762696309165,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T062714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T062714Z.wav,61.499557372918446,614.0,bg_1304
,218.37771848508925,240.1147525920305,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T062714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T062714Z.wav,21.737034106941245,217.0,bg_1305
,524.4235473331617,563.3745400766829,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T063714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T063714Z.wav,38.95099274352124,389.0,bg_1306
,46.45791031480239,102.76457039825087,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T063714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T063714Z.wav,56.30666008344847,563.0,bg_1307
,133.6102797148037,180.15665001584506,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T064714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T064714Z.wav,46.54637030104134,465.0,bg_1308
,64.64999701611168,115.85139433544536,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T064714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T064714Z.wav,51.20139731933368,512.0,bg_1309
,558.4601801794593,578.2471087655646,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T072714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T072714Z.wav,19.786928586105372,197.0,bg_1310
,478.4957617051675,523.5372499222367,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T072714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T072714Z.wav,45.04148821706917,450.0,bg_1311
,127.64585259890825,159.80042303842237,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T073714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T073714Z.wav,32.15457043951413,321.0,bg_1312
,344.1385161001935,392.1880497500161,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T073714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T073714Z.wav,48.04953364982261,480.0,bg_1313
,112.37333480142938,162.13697583301015,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T074714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T074714Z.wav,49.76364103158077,497.0,bg_1314
,547.9224636772088,585.6165490858604,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T074714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T074714Z.wav,37.69408540865155,376.0,bg_1315
,552.9738407354754,570.4423354356563,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T082714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T082714Z.wav,17.468494700180973,174.0,bg_1316
,24.37424191395016,62.89111106474758,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T082714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T082714Z.wav,38.51686915079742,385.0,bg_1317
,374.9038677982616,428.06462544136747,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T083714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T083714Z.wav,53.160757643105875,531.0,bg_1318
,435.7847235752972,494.1056900820051,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T083714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T083714Z.wav,58.320966506707855,583.0,bg_1319
,556.6225042982112,565.7368516207512,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T084714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T084714Z.wav,9.114347322540004,91.0,bg_1320
,8.862508543095231,10.09317729631214,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T092714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T092714Z.wav,1.2306687532169083,12.0,bg_1321
,403.78481041081216,438.6889192298273,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T093714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T093714Z.wav,34.90410881901517,349.0,bg_1322
,238.40468194950407,257.0519262099581,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T093714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T093714Z.wav,18.647244260454045,186.0,bg_1323
,57.99106692576311,84.99811589477336,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T094714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T094714Z.wav,27.007048969010256,270.0,bg_1324
,47.55593621356621,63.149493458489104,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T094714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T094714Z.wav,15.59355724492289,155.0,bg_1325
,173.32524723406735,221.52877751932903,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T102714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T102714Z.wav,48.203530285261664,482.0,bg_1326
,326.10856086284383,355.3508664151805,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T102714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T102714Z.wav,29.24230555233669,292.0,bg_1327
,2.114436709228406,17.464713047147658,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T112714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T112714Z.wav,15.350276337919253,153.0,bg_1328
,396.99493867096714,439.7042311261622,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T114714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T114714Z.wav,42.70929245519505,427.0,bg_1329
,48.07618503936634,73.14953193855271,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T122714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T122714Z.wav,25.07334689918638,250.0,bg_1330
,67.49334589247185,81.47937791312194,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T122714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T122714Z.wav,13.986032020650091,139.0,bg_1331
,499.1079238516731,500.7841176369827,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T124714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T124714Z.wav,1.6761937853096438,16.0,bg_1332
,284.9921236596456,323.7376772394555,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T132714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T132714Z.wav,38.7455535798099,387.0,bg_1333
,555.3605645839126,559.315350923148,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T132714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T132714Z.wav,3.9547863392354126,39.0,bg_1334
,11.050984112037556,34.32466563495279,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T133714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T133714Z.wav,23.273681522915233,232.0,bg_1335
,396.68032349488504,437.3431056219696,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T142714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T142714Z.wav,40.66278212708456,406.0,bg_1336
,315.4076757300052,319.77063828171134,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T142714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T142714Z.wav,4.362962551706126,43.0,bg_1337
,492.8842660183932,529.965423981982,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T143714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T143714Z.wav,37.08115796358884,370.0,bg_1338
,37.18632018118842,75.30667497141926,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T143714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T143714Z.wav,38.12035479023084,381.0,bg_1339
,314.3268560509254,356.83489089850616,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T144714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T144714Z.wav,42.50803484758077,425.0,bg_1340
,31.094835749666718,88.85640541997464,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T144714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T144714Z.wav,57.761569670307914,577.0,bg_1341
,193.52134120818607,241.372252957201,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T152714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T152714Z.wav,47.85091174901492,478.0,bg_1342
,13.64293729595289,57.988741738961316,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T152714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T152714Z.wav,44.345804443008426,443.0,bg_1343
,66.24356086538536,76.00355258450021,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T153714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T153714Z.wav,9.759991719114856,97.0,bg_1344
,385.41268443462536,446.70649922592264,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T153714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T153714Z.wav,61.293814791297294,612.0,bg_1345
,249.69597318369816,288.5978901983908,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T154714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T154714Z.wav,38.90191701469267,389.0,bg_1346
,20.97578422008161,39.60380847815087,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T154714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T154714Z.wav,18.628024258069253,186.0,bg_1347
,251.00011322131965,275.0518948667908,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T162714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T162714Z.wav,24.051781645471152,240.0,bg_1348
,239.35805168523305,268.4973658370406,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T163714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T163714Z.wav,29.139314151807575,291.0,bg_1349
,524.0168005538898,548.8542390414573,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T163714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T163714Z.wav,24.83743848756756,248.0,bg_1350
,460.88726028491055,494.1118850434763,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T164714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T164714Z.wav,33.22462475856577,332.0,bg_1351
,33.408800690643226,65.87326154564784,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T164714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T164714Z.wav,32.46446085500462,324.0,bg_1352
,510.8894074896359,548.1504339180851,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T172714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T172714Z.wav,37.261026428449156,372.0,bg_1353
,116.30235503660926,131.56433056686402,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T173714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T173714Z.wav,15.261975530254762,152.0,bg_1354
,336.73742090258844,394.19604441863066,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T173714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T173714Z.wav,57.458623516042245,574.0,bg_1355
,10.861450338899978,28.676364896400155,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T174714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T174714Z.wav,17.814914557500177,178.0,bg_1356
,151.26635252423785,167.46030220367405,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T183714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T183714Z.wav,16.193949679436194,161.0,bg_1357
,442.9863408442342,466.0062532945723,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T184714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T184714Z.wav,23.01991245033811,230.0,bg_1358
,58.808249861570914,118.98136429631123,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T192714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T192714Z.wav,60.17311443474032,601.0,bg_1359
,398.5038021404111,420.6162511270741,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T193714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T193714Z.wav,22.112448986663036,221.0,bg_1360
,171.00639009962865,179.034723339822,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T193714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T193714Z.wav,8.028333240193334,80.0,bg_1361
,533.5383251555852,538.1832263950315,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T194714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T194714Z.wav,4.6449012394463205,46.0,bg_1362
,169.86788118955224,174.09750509425788,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T194714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T194714Z.wav,4.229623904705647,42.0,bg_1363
,242.9540444896779,290.2835951223322,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T202714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T202714Z.wav,47.329550632654296,473.0,bg_1364
,397.0370259455241,398.20721423763877,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T202714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T202714Z.wav,1.1701882921146927,11.0,bg_1365
,70.89200225797948,98.84337915565527,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T203714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T203714Z.wav,27.951376897675782,279.0,bg_1366
,252.29581446355812,289.76384300227915,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T204714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T204714Z.wav,37.468028538721036,374.0,bg_1367
,429.84843678831743,442.7913094496828,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T204714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T204714Z.wav,12.942872661365358,129.0,bg_1368
,350.8176254630059,372.8311177678316,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T214714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T214714Z.wav,22.01349230482564,220.0,bg_1369
,515.9357687887696,547.0117615501676,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T214714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T214714Z.wav,31.075992761398126,310.0,bg_1370
,456.5043690823453,495.6549594450608,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T222714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T222714Z.wav,39.150590362715505,391.0,bg_1371
,295.83577054414343,301.446822658481,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T222714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T222714Z.wav,5.611052114337527,56.0,bg_1372
,510.4270050186162,544.9013069598132,Nothing,,,E:\F4\F4_20240803\AMAR170.20240803T223714Z.wav,-1.0,E:\F4\F4_20240803\AMAR170.20240803T223714Z.wav,34.474301941196906,344.0,bg_1373
